code,sector,name
040695,Unknown,GIS元大54購01
040696,Unknown,愛普元大57購02
040697,Unknown,緯穎元大54購37
040698,Unknown,力積電元大54購13
040699,Unknown,富世達元大57購04
04069U,Unknown,富邦金元大55售01
040700,Unknown,兆聯元大54購01
040701,Unknown,昇陽半元大54購15
040702,Unknown,南電元大5A購01
040703,Unknown,長華元大54購02
040704,Unknown,至上元大54購06
040705,Unknown,臺股指元大57購04
040706,Unknown,電子類元大54購01
040707,Unknown,美費半凱基55購01
040708,Unknown,華新凱基54購07
040709,Unknown,川湖凱基54購10
040710,Unknown,廣宇凱基54購05
040711,Unknown,台積電凱基54購30
040712,Unknown,台積電凱基54購32
040713,Unknown,致茂凱基54購03
040714,Unknown,聯發科凱基56購04
040715,Unknown,強茂凱基54購07
040716,Unknown,長榮凱基54購05
040717,Unknown,長榮凱基54購06
040718,Unknown,長榮凱基54購07
040719,Unknown,裕民凱基54購02
040720,Unknown,陽明凱基54購02
040721,Unknown,陽明凱基54購03
040722,Unknown,萬海凱基54購03
040723,Unknown,萬海凱基54購04
040724,Unknown,慧洋凱基54購02
040725,Unknown,奇鋐凱基56購09
040726,Unknown,緯創凱基54購10
040727,Unknown,創意凱基54購10
040728,Unknown,世芯凱基54購14
040729,Unknown,神達凱基54購14
040730,Unknown,臻鼎凱基54購09
040731,Unknown,康舒凱基54購04
040732,Unknown,矽力凱基54購02
040733,Unknown,迅得凱基54購05
040734,Unknown,愛普凱基54購07
040735,Unknown,愛普凱基56購01
040736,Unknown,緯穎凱基54購15
040737,Unknown,力積電凱基54購10
040738,Unknown,富世達凱基54購11
040739,Unknown,南電凱基54購08
040740,Unknown,至上凱基54購02
040741,Unknown,泰金寶凱基55購01
040742,Unknown,臺股指凱基54購31
040743,Unknown,臺股指凱基55購21
040744,Unknown,臺股指凱基55購22
040745,Unknown,香港2X群益54購01
040746,Unknown,科妍群益54購01
040747,Unknown,上銀群益54購03
040748,Unknown,為升群益54購01
040749,Unknown,聯電群益55購02
040750,Unknown,金寶群益5A購01
040751,Unknown,台積電群益54購32
040752,Unknown,旺宏群益54購03
040753,Unknown,致茂群益54購04
040754,Unknown,技嘉群益54購07
040755,Unknown,美律群益55購01
040756,Unknown,創見群益54購01
040757,Unknown,創見群益54購02
040758,Unknown,華固群益54購02
040759,Unknown,慧洋群益55購01
040760,Unknown,元大金群益54購01
040761,Unknown,中信金群益54購02
040762,Unknown,群創群益54購03
040763,Unknown,亞翔群益54購03
040764,Unknown,龍德船群益5A購02
040765,Unknown,昇陽半群益54購05
040766,Unknown,寶成群益58購01
040767,Unknown,電子類群益54購01
040768,Unknown,元金2X中信5A購02
040769,Unknown,金寶中信55購01
040770,Unknown,景碩中信56購01
040771,Unknown,亞翔中信55購03
040772,Unknown,緯穎中信5A購01
040773,Unknown,南電中信5A購01
040774,Unknown,T50正2永豐57購01
040775,Unknown,元金2X永豐5A購02
040776,Unknown,FB越南永豐54購01
040777,Unknown,飛宏永豐55購02
040778,Unknown,強茂永豐55購02
040779,Unknown,欣興永豐55購01
040780,Unknown,康舒永豐54購01
040781,Unknown,緯穎永豐56購02
040782,Unknown,南電永豐54購05
040783,Unknown,致茂國泰55購01
040784,Unknown,建準國泰55購01
040785,Unknown,強茂國泰55購02
040786,Unknown,奇鋐國泰55購04
040787,Unknown,世芯國泰55購03
040788,Unknown,旭隼國泰55購01
040789,Unknown,緯穎國泰55購02
040790,Unknown,緯穎國泰55購03
040791,Unknown,康舒統一5A購02
040792,Unknown,龍德船統一5C購01
040793,Unknown,至上統一5A購01
040794,Unknown,T50正2國票55購01
040795,Unknown,香港2X國票5A購01
040796,Unknown,元金2X國票57購01
040797,Unknown,中砂國票55購01
040798,Unknown,宇隆國票55購01
040799,Unknown,建準國票5B購01
040800,Unknown,強茂國票56購01
040801,Unknown,裕民國票55購01
040802,Unknown,萬海國票55購01
040803,Unknown,健鼎國票55購01
040804,Unknown,台勝科國票59購01
040805,Unknown,亞翔國票54購03
040806,Unknown,亞翔國票55購01
040807,Unknown,旭隼國票5A購01
040808,Unknown,緯穎國票55購01
040809,Unknown,志強國票56購01
04080U,Unknown,元債2X永豐57售01
040810,Unknown,富世達國票5C購01
040811,Unknown,百和國票55購01
040812,Unknown,東元兆豐5A購01
040813,Unknown,緯穎兆豐54購01
040814,Unknown,奇鋐台新54購01
040815,Unknown,滬深2X富邦54購01
040816,Unknown,國巨富邦57購01
040817,Unknown,強茂富邦54購01
040818,Unknown,緯創富邦55購03
040819,Unknown,神達富邦54購02
040820,Unknown,緯穎富邦54購03
040821,Unknown,力積電富邦54購02
040822,Unknown,南電富邦54購03
040823,Unknown,道瓊銀元大56購02
040824,Unknown,華新元大54購16
040825,Unknown,華新元大54購17
040826,Unknown,華新元大5A購01
040827,Unknown,光寶科元大57購06
040828,Unknown,光寶科元大58購03
040829,Unknown,金寶元大54購04
040830,Unknown,金寶元大54購05
040831,Unknown,華通元大54購08
040832,Unknown,鴻海元大54購61
040833,Unknown,鴻海元大54購62
040834,Unknown,台積電元大54購67
040835,Unknown,台積電元大54購68
040836,Unknown,旺宏元大54購11
040837,Unknown,旺宏元大58購01
040838,Unknown,金像電元大5A購02
040839,Unknown,京元電元大59購03
040840,Unknown,創見元大54購06
040841,Unknown,聯發科元大54購32
040842,Unknown,強茂元大54購14
040843,Unknown,八方元大54購02
040844,Unknown,富邦金元大54購04
040845,Unknown,國泰金元大54購04
040846,Unknown,奇鋐元大54購37
040847,Unknown,奇鋐元大54購38
040848,Unknown,景碩元大54購09
040849,Unknown,景碩元大54購10
04084U,Unknown,鴻海富邦53售03
040850,Unknown,緯創元大54購26
040851,Unknown,緯創元大54購27
040852,Unknown,創意元大54購29
040853,Unknown,創意元大54購30
040854,Unknown,聯鈞元大57購03
040855,Unknown,群創元大54購16
040856,Unknown,神達元大54購32
040857,Unknown,神達元大57購03
040858,Unknown,日月光元大54購08
040859,Unknown,崇越元大54購03
040860,Unknown,亞翔元大54購16
040861,Unknown,華孚元大54購06
040862,Unknown,緯穎元大54購38
040863,Unknown,緯穎元大54購39
040864,Unknown,力積電元大54購14
040865,Unknown,力積電元大54購15
040866,Unknown,富世達元大57購05
040867,Unknown,兆聯元大54購02
040868,Unknown,南電元大54購24
040869,Unknown,南電元大5A購02
040870,Unknown,臺股指元大56購20
040871,Unknown,台灣50凱基58購02
040872,Unknown,T50正2凱基59購01
040873,Unknown,T50反1凱基54購10
040874,Unknown,T50反1凱基56購05
040875,Unknown,滬深2X凱基63購01
040876,Unknown,亞德客凱基54購01
040877,Unknown,為升凱基54購05
040878,Unknown,光寶科凱基54購09
040879,Unknown,聯電凱基54購03
040880,Unknown,華通凱基55購02
040881,Unknown,楠梓電凱基54購05
040882,Unknown,台積電凱基54購33
040883,Unknown,台積電凱基54購34
040884,Unknown,台積電凱基56購15
040885,Unknown,旺宏凱基54購05
040886,Unknown,技嘉凱基54購04
040887,Unknown,京元電凱基54購07
040888,Unknown,創見凱基54購03
040889,Unknown,飛宏凱基54購02
040890,Unknown,一詮凱基54購04
040891,Unknown,新興凱基55購01
040892,Unknown,中航凱基55購01
040893,Unknown,富邦金凱基55購01
040894,Unknown,奇鋐凱基55購06
040895,Unknown,欣興凱基54購04
040896,Unknown,景碩凱基56購02
040898,Unknown,緯創凱基54購11
040899,Unknown,聯鈞凱基54購07
040900,Unknown,貿聯凱基54購10
040901,Unknown,jpp凱基54購04
040902,Unknown,緯穎凱基55購05
040903,Unknown,富世達凱基54購12
040904,Unknown,兆聯凱基54購02
040905,Unknown,昇陽半凱基54購08
040906,Unknown,南電凱基54購09
040907,Unknown,長華凱基54購01
040908,Unknown,臺股指凱基5A購06
040909,Unknown,臺股指凱基5A購07
040910,Unknown,日本2X元富54購03
040911,Unknown,道瓊銀元富54購04
040912,Unknown,中502X元富54購03
040913,Unknown,FB越南元富54購05
040914,Unknown,FB越南元富57購02
040915,Unknown,亞力元富54購01
040916,Unknown,台積電元富54購18
040917,Unknown,台積電元富54購19
040918,Unknown,台積電元富54購20
040919,Unknown,飛宏元富54購01
040920,Unknown,強茂元富54購01
040921,Unknown,強茂元富54購02
040922,Unknown,裕民元富54購01
040923,Unknown,慧洋元富54購01
040924,Unknown,奇鋐元富57購01
040925,Unknown,欣興元富55購02
040926,Unknown,景碩元富54購01
040927,Unknown,材料元富54購05
040928,Unknown,亞翔元富54購03
040929,Unknown,亞翔元富54購04
040930,Unknown,旭隼元富54購02
040931,Unknown,保瑞元富54購01
040932,Unknown,緯穎元富54購05
040933,Unknown,臺股指元富54購12
040934,Unknown,臺股指元富54購13
040935,Unknown,臺股指元富54購14
040936,Unknown,臺股指元富54購15
040937,Unknown,道瓊銀群益54購01
040938,Unknown,川湖群益54購09
040939,Unknown,鴻海群益5A購03
040940,Unknown,致茂群益57購01
040941,Unknown,建準群益55購01
040942,Unknown,聯發科群益54購10
040943,Unknown,強茂群益55購01
040944,Unknown,長榮群益54購04
040945,Unknown,長榮群益55購01
040946,Unknown,陽明群益54購02
040947,Unknown,陽明群益55購01
040948,Unknown,萬海群益54購02
040949,Unknown,萬海群益54購03
040950,Unknown,台新金群益54購01
040951,Unknown,奇鋐群益5A購01
040952,Unknown,欣興群益55購03
040953,Unknown,緯創群益54購09
040954,Unknown,世芯群益54購11
040955,Unknown,貿聯群益55購03
040956,Unknown,臻鼎群益54購02
040957,Unknown,亞翔群益54購04
040958,Unknown,康舒群益54購02
040959,Unknown,康舒群益54購03
040960,Unknown,愛普群益54購02
040961,Unknown,愛普群益55購01
040962,Unknown,緯穎群益54購14
040963,Unknown,龍德船群益54購03
040964,Unknown,力積電群益54購07
040965,Unknown,中台群益54購01
040966,Unknown,百和群益54購02
040967,Unknown,臺股指群益58購04
040968,Unknown,臺股指群益58購05
040969,Unknown,大成鋼統一5C購01
04096U,Unknown,東哥國票53售02
040970,Unknown,川湖統一58購07
040971,Unknown,宇隆統一6A購01
040972,Unknown,仁寶統一5C購02
040973,Unknown,致茂統一6A購01
040974,Unknown,佳能統一5C購01
040975,Unknown,毅嘉統一6A購01
040976,Unknown,世芯統一57購04
040977,Unknown,東元統一56購01
040978,Unknown,創見統一5C購02
040979,Unknown,強茂統一6A購01
04097U,Unknown,東哥國票55售02
040980,Unknown,景碩統一6A購02
040981,Unknown,世芯統一5A購01
040982,Unknown,南電統一64購01
040983,Unknown,台灣50中信5A購01
040984,Unknown,T50正2中信5A購02
040985,Unknown,T50反1中信64購02
040986,Unknown,貿聯中信55購01
040987,Unknown,富世達中信55購01
040988,Unknown,華城永豐55購01
040989,Unknown,鴻海永豐56購04
04098U,Unknown,台灣50國泰53售01
040990,Unknown,鴻海永豐56購05
040991,Unknown,台積電永豐5A購06
040992,Unknown,順德永豐55購01
040993,Unknown,京元電永豐55購04
040994,Unknown,長榮永豐58購01
040995,Unknown,欣興永豐55購02
040996,Unknown,景碩永豐55購01
040997,Unknown,貿聯永豐55購02
040998,Unknown,日月光永豐54購01
040999,Unknown,日月光永豐54購02
041000,Unknown,瀚宇博永豐55購01
041001,Unknown,富世達永豐54購02
041002,Unknown,臺股指永豐58購01
041003,Unknown,上証2X凱基56購01
041004,Unknown,元金2X凱基56購02
041005,Unknown,中砂凱基56購04
041006,Unknown,華新凱基55購02
041007,Unknown,川湖凱基54購11
041008,Unknown,宇隆凱基55購01
041009,Unknown,金寶凱基55購01
04100U,Unknown,T50正2元大53售01
041010,Unknown,台積電凱基54購35
041011,Unknown,台積電凱基54購36
041012,Unknown,台積電凱基54購37
041013,Unknown,佳世達凱基55購01
041014,Unknown,致茂凱基54購04
041015,Unknown,建準凱基54購03
041016,Unknown,創見凱基54購04
041017,Unknown,聯發科凱基56購05
041018,Unknown,強茂凱基55購01
041019,Unknown,長榮凱基55購04
041020,Unknown,陽明凱基55購01
041021,Unknown,台新金凱基54購01
041022,Unknown,健鼎凱基54購02
041023,Unknown,景碩凱基54購04
041024,Unknown,緯創凱基54購12
041025,Unknown,創意凱基54購11
041026,Unknown,世芯凱基55購05
041027,Unknown,神達凱基54購15
041028,Unknown,日月光凱基54購06
041029,Unknown,jpp凱基55購02
041030,Unknown,瀚宇博凱基54購03
041031,Unknown,瀚宇博凱基54購04
041032,Unknown,亞翔凱基54購09
041033,Unknown,康舒凱基54購05
041034,Unknown,愛普凱基54購08
041035,Unknown,龍德船凱基56購01
041036,Unknown,力積電凱基55購01
041037,Unknown,富世達凱基54購13
041038,Unknown,南電凱基54購10
041039,Unknown,至上凱基54購04
041040,Unknown,T50反1元大54購07
041041,Unknown,元金2X元大55購01
041042,Unknown,中砂元大54購15
041043,Unknown,華新元大5A購02
041044,Unknown,川湖元大54購08
041045,Unknown,光寶科元大54購22
041046,Unknown,光寶科元大58購04
041047,Unknown,華通元大54購09
041048,Unknown,鴻海元大54購63
041049,Unknown,鴻海元大54購64
041050,Unknown,台積電元大54購71
041051,Unknown,台積電元大54購72
041052,Unknown,致茂元大54購04
041053,Unknown,致茂元大54購05
041054,Unknown,致茂元大54購06
041055,Unknown,技嘉元大54購09
041056,Unknown,創見元大54購07
041057,Unknown,聯發科元大54購33
041058,Unknown,強茂元大54購15
041059,Unknown,漢翔元大5A購01
04105U,Unknown,T50正2凱基54售01
041060,Unknown,大立光元大54購11
041061,Unknown,大立光元大58購01
041062,Unknown,奇鋐元大54購39
041063,Unknown,奇鋐元大54購40
041064,Unknown,緯創元大54購28
041065,Unknown,緯創元大54購29
041066,Unknown,創意元大54購31
041067,Unknown,聯鈞元大54購08
041068,Unknown,聯發科元富57購01
041069,Unknown,神達元大54購33
041070,Unknown,神達元大54購34
041071,Unknown,日月光元大54購09
041072,Unknown,同欣電元大54購04
041073,Unknown,康舒元大54購07
041074,Unknown,康舒元大54購08
041075,Unknown,康舒元大5A購01
041076,Unknown,旭隼元大54購01
041077,Unknown,緯穎元大54購40
041078,Unknown,緯穎元大54購41
041079,Unknown,力積電元大54購17
041080,Unknown,力積電元大54購18
041081,Unknown,富世達元大54購28
041082,Unknown,富鼎元大54購04
041083,Unknown,可寧衛元大54購01
041084,Unknown,百和元大54購01
041085,Unknown,臺股指元大54購28
041086,Unknown,臺股指元大5A購04
041087,Unknown,台塑兆豐55購01
041088,Unknown,聯發科兆豐56購01
041089,Unknown,強茂兆豐55購01
041090,Unknown,慧洋兆豐56購01
041091,Unknown,奇鋐兆豐55購01
041092,Unknown,奇鋐兆豐56購01
041093,Unknown,聯詠兆豐5A購01
041094,Unknown,創意兆豐55購01
041095,Unknown,嘉澤兆豐55購01
041096,Unknown,亞翔兆豐56購02
041097,Unknown,川湖元富54購04
041098,Unknown,川湖元富57購01
041099,Unknown,創見元富54購03
041100,Unknown,創見元富54購04
041101,Unknown,奇鋐元富54購09
041102,Unknown,奇鋐元富54購10
041103,Unknown,奇鋐元富54購11
041104,Unknown,景碩元富54購02
041105,Unknown,旭隼元富54購03
041106,Unknown,旭隼元富56購01
041107,Unknown,緯穎元富54購06
041108,Unknown,南電元富54購07
041109,Unknown,元金2X國票5A購01
041110,Unknown,道瓊銀國票5A購01
041111,Unknown,華城國票55購01
041112,Unknown,川湖國票55購02
041113,Unknown,光寶科國票58購01
041114,Unknown,鴻海國票55購03
041115,Unknown,菱生國票55購02
041116,Unknown,漢唐國票55購01
041117,Unknown,京元電國票54購03
041118,Unknown,京元電國票56購01
041119,Unknown,禾伸堂國票56購01
041120,Unknown,欣興國票57購02
041121,Unknown,景碩國票63購01
041122,Unknown,牧德國票55購01
041123,Unknown,日月光國票55購01
041126,Unknown,台積電統一57購01
041127,Unknown,力積電國票56購04
041128,Unknown,三集瑞國票55購02
041131,Unknown,南電國票55購03
041133,Unknown,元金2X國泰55購01
041136,Unknown,道瓊銀國泰55購02
041138,Unknown,華城國泰55購02
041139,Unknown,京元電國泰55購01
041140,Unknown,欣興國泰55購02
041141,Unknown,聯鈞國泰55購01
041142,Unknown,貿聯國泰55購01
041143,Unknown,日月光國泰55購01
041144,Unknown,富世達國泰55購02
041145,Unknown,天虹國泰55購01
041146,Unknown,兆聯國泰55購01
041147,Unknown,T50反1群益55購01
041148,Unknown,SP黃豆群益54購01
041149,Unknown,元金2X群益5A購01
041150,Unknown,道瓊銀群益54購02
041151,Unknown,華新群益54購06
041152,Unknown,川湖群益54購10
041153,Unknown,光寶科群益55購02
041154,Unknown,聯電群益54購02
041155,Unknown,鴻海群益55購06
041156,Unknown,鴻海群益55購07
041157,Unknown,鴻海群益56購05
041158,Unknown,台積電群益58購05
041159,Unknown,旺宏群益54購04
041160,Unknown,偉詮電群益54購01
041161,Unknown,飛宏群益54購01
041162,Unknown,飛宏群益5A購01
041163,Unknown,可成群益54購01
041164,Unknown,裕民群益56購01
041165,Unknown,富邦金群益5A購01
041166,Unknown,奇鋐群益5A購02
041167,Unknown,欣興群益56購01
041168,Unknown,景碩群益54購02
041169,Unknown,景碩群益56購03
041170,Unknown,景碩群益5A購01
041171,Unknown,貿聯群益54購05
041172,Unknown,貿聯群益54購06
041173,Unknown,日月光群益56購01
041174,Unknown,訊芯群益54購01
041175,Unknown,訊芯群益54購02
041176,Unknown,台塑化群益54購01
041177,Unknown,緯穎群益54購16
041178,Unknown,富世達群益56購04
041179,Unknown,南電群益54購06
041180,Unknown,臺股指群益61購01
041181,Unknown,T50反1富邦57購01
041182,Unknown,東元富邦55購01
041183,Unknown,華新富邦54購02
041184,Unknown,川湖富邦57購01
041185,Unknown,楠梓電富邦55購01
041186,Unknown,鴻海富邦54購04
041187,Unknown,台積電富邦54購06
041188,Unknown,台積電富邦56購03
041189,Unknown,金像電富邦55購04
041190,Unknown,強茂富邦57購02
041191,Unknown,創意富邦56購01
041192,Unknown,定穎控富邦57購01
041193,Unknown,亞翔富邦58購01
041194,Unknown,富世達富邦56購02
041195,Unknown,台虹富邦54購02
041196,Unknown,台灣50兆豐5A購01
041197,Unknown,欣興兆豐5A購01
041198,Unknown,聯發科富邦54購05
041199,Unknown,飛宏富邦56購01
04119U,Unknown,台達電國泰53售01
041200,Unknown,景碩富邦56購01
041201,Unknown,京鼎富邦54購01
041202,Unknown,帆宣富邦54購01
041203,Unknown,至上富邦54購01
041204,Unknown,百和富邦54購01
041205,Unknown,晶豪科台新54購01
041206,Unknown,定穎控台新54購01
041207,Unknown,飛宏統一5C購01
041208,Unknown,晶豪科統一6A購01
041209,Unknown,至上統一5C購01
041210,Unknown,元黃金中信5A購01
041211,Unknown,臺指2X中信5A購01
041212,Unknown,元金2X中信5A購03
041213,Unknown,建準中信54購01
041214,Unknown,世芯中信5A購02
041215,Unknown,愛普中信55購01
041216,Unknown,昇陽半中信5A購01
041217,Unknown,台灣50永豐56購02
041218,Unknown,T50反1永豐58購02
041219,Unknown,日本2X永豐55購02
041220,Unknown,SP黃豆永豐56購01
041221,Unknown,道瓊銅永豐57購01
041222,Unknown,東元永豐55購03
041223,Unknown,東元永豐55購04
041224,Unknown,川湖永豐56購01
041225,Unknown,光寶科永豐57購01
041226,Unknown,鴻海永豐55購04
041227,Unknown,鴻海永豐5A購01
041228,Unknown,華新科永豐54購01
041229,Unknown,奇鋐永豐5A購01
041230,Unknown,景碩永豐54購02
041231,Unknown,貿聯永豐54購03
041232,Unknown,神達永豐5A購02
041233,Unknown,意騰永豐54購01
041234,Unknown,至上永豐54購02
041235,Unknown,元黃金國泰55購01
041236,Unknown,元金2X國泰55購02
041237,Unknown,華新國泰55購01
041238,Unknown,鴻海國泰55購04
041239,Unknown,台積電國泰55購04
041240,Unknown,康舒國泰55購03
041241,Unknown,南電國泰55購03
041242,Unknown,台灣50群益54購12
041243,Unknown,道瓊反群益57購01
041244,Unknown,FBNQ2X群益54購02
041245,Unknown,美費半群益54購01
041246,Unknown,中砂群益54購02
041247,Unknown,川湖群益54購12
041248,Unknown,金寶群益55購01
041249,Unknown,鴻海群益55購08
041250,Unknown,建準群益54購03
041251,Unknown,聯發科群益54購11
041252,Unknown,強茂群益56購01
041253,Unknown,陽明群益54購03
041254,Unknown,緯創群益54購10
041255,Unknown,創意群益54購06
041256,Unknown,世芯群益54購12
041257,Unknown,貿聯群益55購04
041258,Unknown,日月光群益55購02
041259,Unknown,力積電群益54購09
041260,Unknown,南電群益54購08
041261,Unknown,至上群益54購01
041262,Unknown,臺股指群益5A購02
041263,Unknown,T50反1元大5B購03
041264,Unknown,道瓊銀元大54購03
041265,Unknown,中高息元大55購01
041266,Unknown,統一元大54購01
041267,Unknown,東元元大54購10
041268,Unknown,華新元大54購18
041269,Unknown,第一銅元大54購04
041270,Unknown,川湖元大54購10
041271,Unknown,金寶元大54購06
041272,Unknown,鴻海元大54購65
041273,Unknown,鴻海元大54購66
041274,Unknown,仁寶元大54購04
041275,Unknown,台積電元大54購74
041276,Unknown,台積電元大54購75
041277,Unknown,台積電元大54購77
041278,Unknown,旺宏元大54購12
041279,Unknown,聯發科元大54購34
041280,Unknown,全新元大54購02
041281,Unknown,可成元大54購01
041282,Unknown,強茂元大54購16
041283,Unknown,強茂元大56購01
041284,Unknown,強茂元大5A購01
041285,Unknown,長榮元大54購05
041286,Unknown,長榮元大54購06
041287,Unknown,長榮元大54購07
041288,Unknown,奇鋐元大54購41
041289,Unknown,日電貿元大54購01
041290,Unknown,緯創元大54購30
041291,Unknown,緯創元大54購31
041292,Unknown,京鼎元大54購04
041293,Unknown,創意元大54購32
041294,Unknown,群創元大54購17
041295,Unknown,神達元大54購35
041296,Unknown,日月光元大54購10
041297,Unknown,日月光元大56購01
041298,Unknown,日月光元大5A購01
041299,Unknown,全訊元大54購03
041300,Unknown,瀚宇博元大54購01
041301,Unknown,亞翔元大54購17
041302,Unknown,力成元大56購01
041303,Unknown,緯穎元大54購42
041304,Unknown,緯穎元大54購43
041305,Unknown,力積電元大54購20
041306,Unknown,力積電元大54購21
041307,Unknown,富世達元大54購29
041308,Unknown,南電元大54購26
041309,Unknown,南電元大54購27
041310,Unknown,南電元大54購28
041311,Unknown,南電元大54購29
041312,Unknown,南電元大54購30
041313,Unknown,可寧衛元大54購02
041314,Unknown,台灣50元富54購10
041315,Unknown,台灣50元富54購17
041316,Unknown,台灣50元富54購18
041317,Unknown,SGBR2X元富54購04
041318,Unknown,SGBR2X元富5A購01
041319,Unknown,台積電元富54購21
041320,Unknown,台積電元富5A購06
041321,Unknown,聯發科元富57購02
041322,Unknown,聯發科元富57購03
041323,Unknown,凱美元富54購03
041324,Unknown,凱美元富54購04
041325,Unknown,華新科元富54購02
041326,Unknown,華新科元富54購03
041327,Unknown,牧德元富54購01
041328,Unknown,牧德元富54購02
041329,Unknown,貿聯元富54購03
041330,Unknown,愛普元富54購04
041331,Unknown,富世達元富54購02
041332,Unknown,華通國票55購02
041333,Unknown,仁寶國票55購01
041334,Unknown,順德國票55購01
041335,Unknown,佳能國票55購02
041336,Unknown,凱美國票55購01
041337,Unknown,台光電國票56購03
041338,Unknown,華新科國票55購02
041339,Unknown,晶豪科國票56購03
041340,Unknown,大立光國票55購01
041341,Unknown,緯創國票57購01
041342,Unknown,明泰國票55購02
041343,Unknown,京鼎國票55購01
041344,Unknown,創意國票5C購01
041345,Unknown,貿聯國票58購01
041346,Unknown,東台國票55購01
041347,Unknown,和碩國票55購01
041348,Unknown,力成國票55購01
041349,Unknown,矽格國票55購01
041350,Unknown,康舒國票57購01
041351,Unknown,至上國票55購02
041352,Unknown,T50正2凱基54購15
041353,Unknown,T50反1凱基54購11
041354,Unknown,元金2X凱基56購03
041355,Unknown,華城凱基54購05
041356,Unknown,第一銅凱基55購01
041357,Unknown,光寶科凱基56購02
041358,Unknown,華通凱基55購03
041359,Unknown,鴻海凱基54購16
041360,Unknown,台積電凱基54購38
041361,Unknown,台積電凱基55購22
041362,Unknown,台積電凱基56購16
041363,Unknown,旺宏凱基54購06
041364,Unknown,技嘉凱基54購05
041365,Unknown,漢唐凱基55購02
041366,Unknown,京元電凱基54購08
041367,Unknown,聯發科凱基54購14
041368,Unknown,飛宏凱基54購03
041369,Unknown,可成凱基54購02
041370,Unknown,強茂凱基54購09
041371,Unknown,長榮凱基55購05
041372,Unknown,漢翔凱基56購01
041373,Unknown,晶豪科凱基55購01
041374,Unknown,大立光凱基56購03
041375,Unknown,欣興凱基56購03
041376,Unknown,緯創凱基56購02
041377,Unknown,創意凱基54購12
041378,Unknown,聯鈞凱基54購08
041379,Unknown,牧德凱基55購01
041380,Unknown,世芯凱基54購15
041381,Unknown,貿聯凱基54購11
041382,Unknown,日月光凱基54購07
041383,Unknown,啟硈肭54購01
041384,Unknown,愛普凱基54購09
041385,Unknown,緯穎凱基54購16
041386,Unknown,力積電凱基55購02
041387,Unknown,可寧衛凱基54購01
041388,Unknown,百和凱基54購02
041389,Unknown,台灣50凱基54購14
04138U,Unknown,台積電富邦53售02
041390,Unknown,台灣50凱基54購15
041391,Unknown,T50反1凱基5A購02
041392,Unknown,上証2X凱基58購01
041393,Unknown,元黃金凱基5A購01
041394,Unknown,元金反凱基5A購01
041395,Unknown,東元凱基56購04
041396,Unknown,華新凱基54購08
041397,Unknown,川湖凱基56購02
041398,Unknown,金寶凱基54購03
041399,Unknown,鴻海凱基54購17
04139U,Unknown,台積電富邦53售03
041400,Unknown,鴻海凱基55購22
041401,Unknown,鴻海凱基56購07
041402,Unknown,仁寶凱基54購04
041403,Unknown,國巨凱基54購06
041404,Unknown,台積電凱基54購39
041405,Unknown,旺宏凱基54購07
041406,Unknown,佳能凱基54購04
041407,Unknown,台光電凱基54購09
041408,Unknown,京元電凱基54購09
041409,Unknown,可成凱基54購03
041410,Unknown,華新科凱基54購04
041411,Unknown,陽明凱基54購04
041412,Unknown,晶豪科凱基54購02
041413,Unknown,晟銘電凱基54購03
041414,Unknown,奇鋐凱基55購07
041415,Unknown,日電貿凱基54購01
041416,Unknown,緯創凱基56購03
041417,Unknown,昇貿凱基54購06
041418,Unknown,京鼎凱基54購04
041419,Unknown,創意凱基55購02
041420,Unknown,世芯凱基54購16
041421,Unknown,神達凱基56購02
041422,Unknown,亞翔凱基54購10
041423,Unknown,力成凱基55購01
041424,Unknown,矽格凱基55購01
041425,Unknown,同欣電凱基54購02
041426,Unknown,康舒凱基54購06
041427,Unknown,力積電凱基54購12
041428,Unknown,富世達凱基54購14
041429,Unknown,昇陽半凱基54購09
041430,Unknown,至上凱基54購05
041431,Unknown,富世達兆豐56購01
041432,Unknown,鴻海統一5B購02
041433,Unknown,可成統一5C購01
041434,Unknown,聯鈞統一5C購01
041435,Unknown,至上統一5C購02
041436,Unknown,可寧衛統一5C購01
041437,Unknown,可寧衛統一5C購02
041438,Unknown,鴻海中信5A購01
041439,Unknown,台積電中信5A購06
041440,Unknown,立隆電中信54購01
041441,Unknown,晟銘電中信54購01
041442,Unknown,日電貿中信54購01
041443,Unknown,日月光中信54購01
041444,Unknown,力積電中信54購01
041445,Unknown,鴻海永豐54購10
041446,Unknown,鴻海永豐54購11
041447,Unknown,鴻海永豐55購06
041448,Unknown,鴻海永豐5B購01
041449,Unknown,台積電永豐5A購07
04144U,Unknown,川湖群益57售01
041450,Unknown,台積電永豐5A購08
041451,Unknown,台積電永豐5A購09
041452,Unknown,旺宏永豐54購02
041453,Unknown,可成永豐55購01
041454,Unknown,華新科永豐56購02
041455,Unknown,富邦金永豐55購01
041456,Unknown,晟銘電永豐55購01
041457,Unknown,奇鋐永豐55購03
041458,Unknown,禾伸堂永豐56購01
041459,Unknown,康舒永豐56購01
041460,Unknown,富世達永豐55購02
041461,Unknown,昇陽半永豐54購03
041462,Unknown,香港2X元富54購01
041463,Unknown,元金2X元富54購05
041464,Unknown,鴻海元富54購05
041465,Unknown,鴻海元富54購06
041466,Unknown,凱美元富55購02
041467,Unknown,大毅元富54購03
041468,Unknown,禾伸堂元富54購02
041469,Unknown,禾伸堂元富54購03
04146U,Unknown,台積電群益55售01
