"date","code","name","sector","change_percent","total_score","liquidity","volatility","momentum","warnings"
"2026-02-09","2317","2317","unknown","1.6279","48","0","0","-4.3764",""
"2026-02-09","2330","2330","unknown","1.9663","79","0","0","7.3964",""
"2026-02-09","2454","2454","unknown","7.0175","88","0","0","26.6436",""
"2026-02-09","2603","2603","unknown","-0.5333","73","0","0","-4.6036",""
"2026-02-09","2609","2609","unknown","0","72","0","0","-6.9519",""
"2026-02-09","2615","2615","unknown","-0.1353","46","0","0","-7.2864",""
"2026-02-10","2317","2317","unknown","1.1442","49","0","0","-2.4283",""
"2026-02-10","2330","2330","unknown","3.5813","80","0","0","9.9415",""
"2026-02-10","2454","2454","unknown","0.8197","87","0","0","24.2424",""
"2026-02-10","2603","2603","unknown","-0.2681","73","0","0","-4.6154",""
"2026-02-10","2609","2609","unknown","1.1494","73","0","0","-4.6931",""
"2026-02-10","2615","2615","unknown","0.9485","47","0","0","-5.5767",""
"2026-02-11","2317","2317","unknown","2.7149","48","0","0","-3.1983",""
"2026-02-11","2330","2330","unknown","1.8617","81","0","0","11.9883",""
"2026-02-11","2454","2454","unknown","0.542","87","0","0","23.6667",""
"2026-02-11","2603","2603","unknown","0","73","0","0","-4.1237",""
"2026-02-11","2609","2609","unknown","0.947","73","0","0","-3.7906",""
"2026-02-11","2615","2615","unknown","0.6711","48","0","0","-4.8223",""
