date,open,high,low,close,volume,sma_fast,sma_slow,trend_gate,rsi,sig_buy,sig_sell
2025-04-21,844.0,847.0,832.0,835.0,18415705,982.88,1006.02,False,36.98015843196321,False,False
2025-04-22,826.0,829.0,816.0,816.0,28888527,976.9,1005.195,False,34.69948235260746,False,False
2025-04-23,853.0,873.0,848.0,873.0,37863656,971.86,1004.71,False,45.54892100093235,False,False
2025-04-24,886.0,886.0,859.0,864.0,32238198,967.04,1004.33,False,44.297447428906295,False,False
2025-04-25,900.0,901.0,886.0,888.0,34640282,962.6,1004.045,False,48.37115121141712,False,False
2025-04-28,898.0,898.0,893.0,897.0,21830091,958.54,1003.73,False,49.85224246602449,False,False
2025-04-29,897.0,902.0,893.0,902.0,24362874,954.78,1003.44,False,50.698421726850235,False,False
2025-04-30,901.0,908.0,899.0,908.0,35405654,951.74,1003.15,False,51.750551102106826,False,False
2025-05-02,938.0,950.0,932.0,950.0,43873135,949.04,1003.06,False,58.4370318908396,False,False
2025-05-05,956.0,957.0,923.0,938.0,52770209,945.8,1002.95,False,56.04715539333422,False,False
2025-05-06,916.0,930.0,916.0,920.0,37538894,942.4,1002.655,False,52.573924550362065,False,False
2025-05-07,925.0,932.0,911.0,928.0,36907620,939.36,1002.27,False,53.940096189842464,False,False
2025-05-08,933.0,939.0,918.0,918.0,27985917,935.82,1001.835,False,51.92650248117892,False,False
2025-05-09,938.0,949.0,934.0,949.0,36383573,933.3,1001.405,False,57.25376801685354,False,False
2025-05-12,954.0,962.0,952.0,957.0,23402547,931.34,1000.99,False,58.53090122764377,False,False
2025-05-13,990.0,990.0,969.0,969.0,38047856,929.52,1000.61,False,60.440176919295105,False,False
2025-05-14,990.0,999.0,988.0,999.0,40475123,928.7,1000.205,False,64.80306063772129,False,False
2025-05-15,1000.0,1000.0,993.0,993.0,24662270,928.16,999.97,False,63.29945499364657,False,False
2025-05-16,991.0,998.0,989.0,998.0,16878650,928.12,999.76,False,64.0480793675729,False,False
2025-05-19,993.0,994.0,980.0,984.0,19906139,927.4,999.405,False,60.33685804149964,False,False
2025-05-20,991.0,994.0,978.0,978.0,20897857,926.86,999.145,False,58.76526766456862,False,True
2025-05-21,986.0,999.0,983.0,990.0,26248757,926.56,999.07,False,60.95569593059415,False,False
2025-05-22,988.0,988.0,979.0,982.0,18747545,926.24,999.13,False,58.71636419360055,False,True
2025-05-23,993.0,993.0,975.0,984.0,22213030,926.5,999.355,False,59.12069085608219,False,False
2025-05-26,975.0,984.0,975.0,976.0,19329052,926.26,999.34,False,56.72741842833782,False,False
2025-05-27,971.0,975.0,961.0,965.0,26355315,926.26,999.545,False,53.51929964370379,False,False
2025-05-28,984.0,985.0,967.0,967.0,26471533,926.42,999.66,False,54.02836015544891,False,False
2025-05-29,986.0,986.0,967.0,967.0,48602590,926.36,999.795,False,54.02836015544891,False,False
2025-06-02,958.0,961.0,946.0,946.0,33676511,925.86,999.855,False,47.67057558475903,False,False
2025-06-03,960.0,965.0,950.0,950.0,26020787,925.82,999.805,False,48.903954976482936,False,False
2025-06-04,974.0,990.0,970.0,990.0,37233567,925.92,1000.24,False,59.24788485607041,False,False
2025-06-05,1000.0,1000.0,991.0,998.0,24414444,926.44,1001.155,False,60.95054487930876,False,False
2025-06-06,997.0,997.0,991.0,995.0,13670307,926.9,1001.73,False,59.939187638010814,False,True
2025-06-09,1005.0,1010.0,1000.0,1005.0,21674308,927.2,1002.155,False,62.19126141043386,False,False
2025-06-10,1025.0,1050.0,1020.0,1045.0,44877640,928.5,1002.9,False,69.56217269922486,False,False
2025-06-11,1065.0,1070.0,1055.0,1065.0,37178498,930.64,1003.555,False,72.45381846132172,False,False
2025-06-12,1055.0,1060.0,1045.0,1045.0,25221606,932.5,1004.08,False,65.72910417441915,False,False
2025-06-13,1040.0,1040.0,1025.0,1030.0,28393455,934.9,1004.525,False,61.14534389154458,False,False
2025-06-16,1030.0,1030.0,1015.0,1025.0,28580673,936.52,1004.91,False,59.65202417974741,False,True
2025-06-17,1040.0,1050.0,1035.0,1045.0,26517379,938.58,1005.42,False,63.49274916310422,False,False
2025-06-18,1040.0,1055.0,1030.0,1055.0,37931721,942.72,1005.85,False,65.27273570442668,False,False
2025-06-19,1045.0,1045.0,1030.0,1035.0,24002557,947.1,1006.16,False,59.069535169601025,False,True
2025-06-20,1030.0,1055.0,1025.0,1055.0,57831332,952.5,1006.57,False,62.869658034155115,False,False
2025-06-23,1025.0,1030.0,1015.0,1020.0,32143872,955.64,1006.88,False,53.50727275190541,False,True
2025-06-24,1045.0,1050.0,1040.0,1050.0,28163537,958.86,1007.375,False,59.1259146387383,False,False
2025-06-25,1060.0,1070.0,1055.0,1070.0,38783736,962.96,1007.98,False,62.38918114355107,False,False
2025-06-26,1075.0,1080.0,1065.0,1075.0,36056692,966.92,1008.605,False,63.1805991101082,False,False
2025-06-27,1070.0,1080.0,1060.0,1080.0,32549027,971.42,1009.295,False,63.996472655433315,False,False
2025-06-30,1075.0,1080.0,1060.0,1060.0,32413717,975.68,1009.775,False,58.420084579046666,False,True
2025-07-01,1080.0,1095.0,1075.0,1085.0,44299887,980.38,1010.485,False,62.7853044133321,False,False
2025-07-02,1075.0,1085.0,1070.0,1085.0,23822731,985.38,1011.19,False,62.7853044133321,False,False
2025-07-03,1105.0,1105.0,1090.0,1090.0,36973556,990.86,1011.9,False,63.669986910226164,False,False
2025-07-04,1095.0,1100.0,1080.0,1085.0,20363322,995.1,1012.625,False,62.080657373528126,False,False
2025-07-07,1080.0,1085.0,1070.0,1080.0,18829372,999.42,1013.58,False,60.455484431996496,False,False
2025-07-08,1070.0,1080.0,1065.0,1080.0,27461252,1003.26,1014.47,False,60.455484431996496,False,False
2025-07-09,1070.0,1090.0,1065.0,1090.0,23618216,1007.12,1015.33,False,62.719229503379005,False,False
2025-07-10,1095.0,1100.0,1090.0,1100.0,22350503,1011.08,1016.335,False,64.88408977959472,False,False
2025-07-11,1095.0,1100.0,1090.0,1100.0,28249780,1014.92,1017.315,False,64.88408977959472,False,False
2025-07-14,1100.0,1100.0,1085.0,1095.0,25760632,1017.82,1018.285,False,62.77040936134772,False,False
2025-07-15,1095.0,1115.0,1090.0,1110.0,45416390,1021.26,1019.135,True,66.31557243354541,False,False
2025-07-16,1120.0,1130.0,1120.0,1130.0,31013743,1025.46,1020.05,True,70.36731940197507,False,False
2025-07-17,1130.0,1135.0,1115.0,1130.0,30648595,1029.5,1020.965,True,70.36731940197507,False,False
2025-07-18,1155.0,1160.0,1145.0,1155.0,46645034,1034.24,1022.035,True,74.7673473370416,False,False
2025-07-21,1145.0,1150.0,1135.0,1150.0,26749324,1038.26,1022.985,True,72.45027697056935,False,False
2025-07-22,1145.0,1160.0,1130.0,1130.0,50457506,1041.72,1023.77,True,63.91747727691401,False,False
2025-07-23,1140.0,1145.0,1135.0,1145.0,29747757,1045.24,1024.61,True,67.05170398145371,False,False
2025-07-24,1150.0,1155.0,1145.0,1145.0,15055463,1048.16,1025.4,True,67.05170398145373,False,False
2025-07-25,1150.0,1155.0,1140.0,1145.0,22476546,1051.2,1026.1,True,67.05170398145373,False,False
2025-07-28,1155.0,1160.0,1145.0,1145.0,20606376,1054.14,1026.75,True,67.05170398145373,False,False
2025-07-29,1145.0,1145.0,1125.0,1135.0,31763255,1057.16,1027.425,True,62.20645147112175,False,False
2025-07-30,1150.0,1160.0,1145.0,1155.0,34182363,1060.7,1028.415,True,67.29643495684758,False,False
2025-07-31,1160.0,1165.0,1155.0,1160.0,33230751,1064.1,1029.355,True,68.44076134309562,False,False
2025-08-04,1130.0,1135.0,1125.0,1135.0,23939021,1067.16,1030.145,True,57.59007633993352,False,True
2025-08-05,1145.0,1150.0,1140.0,1150.0,17012960,1070.48,1030.87,True,61.53092701182694,False,False
2025-08-06,1130.0,1135.0,1125.0,1125.0,22023406,1073.46,1031.445,True,52.73546424301591,False,True
2025-08-07,1160.0,1180.0,1155.0,1180.0,61370031,1077.76,1032.245,True,64.69282990677169,False,False
2025-08-08,1180.0,1185.0,1170.0,1175.0,25958258,1081.92,1032.895,True,63.12924065067207,False,False
2025-08-11,1170.0,1195.0,1165.0,1180.0,35579367,1086.18,1033.57,True,64.06458993183455,False,False
2025-08-12,1180.0,1190.0,1170.0,1180.0,28917167,1090.86,1034.12,True,64.06458993183455,False,False
2025-08-13,1185.0,1200.0,1185.0,1200.0,37809952,1095.86,1034.895,True,67.84835599348952,False,False
2025-08-14,1185.0,1190.0,1175.0,1175.0,32991791,1099.56,1035.595,True,59.42533288762377,False,True
2025-08-15,1175.0,1185.0,1170.0,1180.0,22231552,1103.2,1036.07,True,60.48200025682136,False,False
2025-08-18,1170.0,1185.0,1170.0,1180.0,18219895,1106.9,1036.545,True,60.482000256821365,False,False
2025-08-19,1180.0,1185.0,1175.0,1185.0,17867547,1110.5,1037.095,True,61.640576888882705,False,False
2025-08-20,1165.0,1165.0,1135.0,1135.0,66982023,1112.3,1037.47,True,46.848991098381745,False,True
2025-08-21,1140.0,1155.0,1140.0,1150.0,23424804,1114.0,1037.92,True,50.673161709246465,True,False
2025-08-22,1155.0,1155.0,1135.0,1135.0,19205763,1115.8,1038.27,True,47.02916716365853,False,False
2025-08-25,1165.0,1180.0,1160.0,1170.0,25103514,1118.6,1038.87,True,55.13612582146523,True,False
2025-08-26,1165.0,1185.0,1160.0,1175.0,35508897,1121.6,1039.545,True,56.168167945363095,False,False
2025-08-27,1190.0,1190.0,1180.0,1190.0,21952558,1124.5,1040.345,True,59.20040038187242,False,False
2025-08-28,1185.0,1185.0,1160.0,1160.0,19975237,1126.6,1041.02,True,51.52339235751782,False,False
2025-08-29,1180.0,1185.0,1160.0,1160.0,19522740,1129.1,1041.62,True,51.52339235751782,False,False
2025-09-01,1150.0,1165.0,1145.0,1165.0,22018940,1131.3,1042.195,True,52.708794883135276,False,False
2025-09-02,1170.0,1175.0,1155.0,1160.0,14037411,1134.1,1042.695,True,51.35637158578172,False,False
2025-09-03,1155.0,1160.0,1145.0,1160.0,19511981,1136.3,1043.17,True,51.35637158578172,False,False
2025-09-04,1170.0,1175.0,1160.0,1160.0,24333323,1138.1,1043.52,True,51.35637158578172,False,False
2025-09-05,1175.0,1180.0,1170.0,1180.0,27133819,1140.2,1043.995,True,56.88335947756885,False,False
2025-09-08,1195.0,1195.0,1180.0,1180.0,27281959,1142.2,1044.645,True,56.88335947756885,False,False
2025-09-09,1195.0,1200.0,1190.0,1200.0,31329096,1145.0,1045.47,True,61.903511456277435,False,False
2025-09-10,1220.0,1230.0,1215.0,1225.0,39665156,1147.8,1046.42,True,67.06550703462224,False,False
2025-09-11,1255.0,1260.0,1235.0,1240.0,30345708,1150.9,1047.445,True,69.7168710650759,False,False
2025-09-12,1255.0,1260.0,1250.0,1260.0,26492972,1154.3,1048.62,True,72.85474650534931,False,False
2025-09-15,1260.0,1260.0,1250.0,1255.0,24589707,1157.7,1049.695,True,70.87746801868181,False,False
2025-09-16,1265.0,1285.0,1260.0,1280.0,40130070,1161.7,1050.97,True,74.59073950756678,False,False
2025-09-17,1270.0,1275.0,1265.0,1265.0,29283972,1165.4,1052.245,True,68.91313045622535,False,False
2025-09-18,1275.0,1285.0,1265.0,1285.0,24191307,1169.3,1053.47,True,71.9760357088556,False,False
2025-09-19,1285.0,1290.0,1265.0,1265.0,44913316,1172.6,1054.645,True,65.07153459181947,False,False
2025-09-22,1270.0,1295.0,1270.0,1295.0,28859955,1176.5,1056.07,True,69.75786375100758,False,False
2025-09-23,1320.0,1340.0,1315.0,1340.0,33953781,1181.4,1057.77,True,75.14484743185074,False,False
2025-09-24,1350.0,1355.0,1325.0,1340.0,44737182,1186.0,1059.445,True,75.14484743185074,False,False
2025-09-25,1320.0,1330.0,1320.0,1320.0,25861812,1189.8,1061.065,True,68.82553751784667,False,False
2025-09-26,1310.0,1315.0,1295.0,1300.0,25793295,1193.2,1062.39,True,63.110045478418485,False,False
2025-09-30,1310.0,1320.0,1305.0,1305.0,36642789,1196.2,1063.64,True,63.91678608510689,False,False
2025-10-01,1325.0,1350.0,1325.0,1325.0,33837323,1199.7,1064.915,True,67.02332851752568,False,False
2025-10-02,1360.0,1370.0,1355.0,1365.0,29593487,1204.4,1066.365,True,72.18174736897441,False,False
2025-10-03,1365.0,1400.0,1365.0,1400.0,31032341,1209.5,1068.04,True,75.75543735850403,False,False
2025-10-07,1420.0,1445.0,1420.0,1435.0,38395572,1215.3,1069.84,True,78.7019693446694,False,False
2025-10-08,1410.0,1420.0,1405.0,1415.0,23064494,1220.7,1071.59,True,73.2254398657556,False,False
2025-10-09,1440.0,1455.0,1430.0,1440.0,39052134,1226.6,1073.565,True,75.51867914645143,False,False
2025-10-13,1390.0,1420.0,1390.0,1415.0,53850992,1232.2,1075.34,True,69.14120569550875,False,False
2025-10-14,1455.0,1460.0,1420.0,1425.0,39889256,1237.6,1077.14,True,70.2243834005485,False,False
2025-10-15,1435.0,1465.0,1425.0,1465.0,41056405,1243.7,1079.04,True,74.13525560241007,False,False
2025-10-16,1465.0,1495.0,1465.0,1485.0,37737678,1250.7,1081.09,True,75.84368939691632,False,False
2025-10-17,1455.0,1465.0,1450.0,1450.0,38077331,1256.7,1082.915,True,67.44756318448955,False,False
2025-10-20,1460.0,1495.0,1455.0,1480.0,33015553,1263.8,1084.965,True,70.46560643346734,False,False
2025-10-21,1485.0,1500.0,1480.0,1480.0,34601251,1269.8,1087.19,True,70.46560643346734,False,False
2025-10-22,1460.0,1470.0,1455.0,1460.0,27360948,1275.5,1089.09,True,65.75224597413225,False,False
2025-10-23,1440.0,1455.0,1435.0,1450.0,23570046,1280.9,1090.94,True,63.46637434725555,False,False
2025-10-27,1500.0,1500.0,1480.0,1480.0,32851952,1286.9,1092.915,True,67.15539606673032,False,False
2025-10-28,1480.0,1490.0,1470.0,1475.0,28381919,1292.4,1094.865,True,65.95994404905295,False,False
2025-10-29,1495.0,1515.0,1490.0,1505.0,30631103,1299.0,1096.94,True,69.47144954211095,False,False
2025-10-30,1515.0,1520.0,1500.0,1505.0,27867757,1305.5,1099.015,True,69.47144954211095,False,False
2025-10-31,1515.0,1525.0,1500.0,1500.0,31928423,1311.9,1101.14,True,68.11328303363214,False,False
2025-11-03,1510.0,1520.0,1490.0,1510.0,29118770,1318.4,1103.365,True,69.40170625851877,False,False
2025-11-04,1520.0,1525.0,1495.0,1505.0,33925673,1325.8,1105.515,True,67.92387156547014,False,False
2025-11-05,1480.0,1485.0,1455.0,1460.0,56305422,1332.0,1107.19,True,56.303538138784674,False,True
2025-11-06,1470.0,1480.0,1465.0,1465.0,27411394,1338.6,1108.865,True,57.18010278754354,False,False
2025-11-07,1460.0,1465.0,1455.0,1460.0,20329390,1344.4,1110.64,True,55.97093948326177,False,False
2025-11-10,1470.0,1485.0,1465.0,1475.0,25281744,1350.4,1112.515,True,58.78662499342295,False,False
2025-11-11,1490.0,1495.0,1465.0,1465.0,22444166,1355.9,1114.34,True,56.206023114103374,False,False
2025-11-12,1470.0,1485.0,1460.0,1475.0,23642502,1362.2,1116.34,True,58.18290631460881,False,False
2025-11-13,1460.0,1470.0,1460.0,1460.0,21255597,1368.2,1118.19,True,54.228594460998345,False,False
2025-11-14,1425.0,1440.0,1425.0,1430.0,26861702,1373.5,1120.015,True,47.30408753149904,False,False
2025-11-17,1450.0,1460.0,1445.0,1445.0,26602730,1379.2,1121.715,True,50.694193405398565,True,False
2025-11-18,1435.0,1435.0,1405.0,1405.0,42198432,1384.1,1123.14,True,42.7888558024277,False,False
2025-11-19,1400.0,1415.0,1395.0,1395.0,35591948,1388.8,1124.515,True,41.06477984714985,False,False
2025-11-20,1450.0,1460.0,1440.0,1455.0,25964403,1394.3,1126.19,True,53.23909551640602,True,False
2025-11-21,1395.0,1405.0,1385.0,1385.0,54518246,1398.4,1127.44,True,42.26874558949718,False,False
2025-11-24,1400.0,1405.0,1375.0,1375.0,79134658,1401.9,1128.965,True,40.9699468571005,False,False
2025-11-25,1425.0,1425.0,1405.0,1415.0,27427405,1405.7,1130.565,True,47.87003452512503,False,False
2025-11-26,1430.0,1440.0,1425.0,1440.0,29213211,1409.7,1132.215,True,51.672298586387214,True,False
2025-11-27,1450.0,1455.0,1430.0,1435.0,22039774,1413.2,1133.815,True,50.87309454310766,False,False
2025-11-28,1440.0,1455.0,1435.0,1440.0,23152513,1416.9,1135.39,True,51.677971933499705,False,False
2025-12-01,1445.0,1445.0,1410.0,1410.0,30559208,1419.5,1136.915,True,46.730877614979015,False,False
2025-12-02,1430.0,1440.0,1420.0,1430.0,23544477,1422.8,1138.515,True,50.156553110272185,True,False
2025-12-03,1440.0,1450.0,1435.0,1450.0,20301540,1426.1,1140.265,True,53.38491243624299,False,False
2025-12-04,1445.0,1450.0,1430.0,1445.0,20696944,1429.7,1142.04,True,52.469937830833246,False,False
2025-12-05,1445.0,1460.0,1440.0,1460.0,21072604,1433.0,1144.04,True,54.96372238979024,False,False
2025-12-08,1465.0,1495.0,1460.0,1495.0,24257260,1436.1,1146.09,True,60.20972986852308,False,False
2025-12-09,1495.0,1500.0,1480.0,1480.0,24235825,1438.9,1147.99,True,57.1378903900717,False,True
2025-12-10,1490.0,1505.0,1485.0,1505.0,23319221,1442.6,1150.065,True,60.73361325334714,False,False
2025-12-11,1510.0,1515.0,1465.0,1470.0,28924982,1446.0,1152.015,True,53.914457255662704,False,True
2025-12-12,1475.0,1485.0,1470.0,1480.0,22107664,1449.5,1153.94,True,55.45343509168896,False,False
2025-12-15,1450.0,1455.0,1445.0,1450.0,25889058,1452.0,1155.815,True,50.053281053493805,False,False
2025-12-16,1435.0,1445.0,1425.0,1435.0,32168064,1453.4,1157.715,True,47.55943812186067,False,False
2025-12-17,1435.0,1445.0,1425.0,1430.0,30535812,1454.0,1159.565,True,46.723762407474325,False,False
2025-12-18,1420.0,1435.0,1415.0,1430.0,30534136,1453.9,1161.515,True,46.723762407474325,False,False
2025-12-19,1455.0,1455.0,1430.0,1430.0,38763280,1454.2,1163.565,True,46.723762407474325,False,False
2025-12-22,1465.0,1470.0,1455.0,1465.0,22661665,1454.7,1165.89,True,53.81828552460356,True,False
2025-12-23,1475.0,1490.0,1470.0,1490.0,20739075,1456.2,1168.24,True,58.10933537261047,False,False
2025-12-24,1495.0,1500.0,1485.0,1495.0,12987261,1457.6,1170.69,True,58.93123694147819,False,False
2025-12-26,1505.0,1510.0,1495.0,1510.0,18823612,1458.5,1173.215,True,61.379332003616014,False,False
2025-12-29,1515.0,1530.0,1510.0,1530.0,21124648,1459.4,1175.875,True,64.42436973340708,False,False
2025-12-30,1515.0,1530.0,1510.0,1520.0,20325400,1460.8,1178.62,True,61.80063153704153,False,False
2025-12-31,1520.0,1550.0,1515.0,1550.0,29695967,1462.2,1181.43,True,66.24232682613626,False,False
2026-01-02,1555.0,1585.0,1545.0,1585.0,37512761,1464.3,1184.53,True,70.54538659677006,False,False
2026-01-05,1630.0,1695.0,1625.0,1670.0,66871820,1468.5,1188.085,True,77.90982450971714,False,False
2026-01-06,1645.0,1705.0,1645.0,1705.0,46751692,1473.6,1191.76,True,80.11455447976354,False,False
2026-01-07,1665.0,1685.0,1665.0,1675.0,49857449,1477.5,1195.28,True,73.35634259757626,False,False
2026-01-08,1660.0,1700.0,1655.0,1685.0,29215618,1481.7,1198.945,True,74.1394504170487,False,False
2026-01-09,1665.0,1700.0,1655.0,1680.0,37387656,1485.2,1202.42,True,72.98436986877716,False,False
2026-01-12,1700.0,1705.0,1690.0,1690.0,29987449,1488.9,1206.01,True,73.86148870171701,False,False
2026-01-13,1720.0,1720.0,1700.0,1710.0,30171800,1493.1,1209.7,True,75.5698662598427,False,False
2026-01-14,1705.0,1715.0,1700.0,1710.0,29100816,1497.1,1213.3,True,75.5698662598427,False,False
2026-01-15,1685.0,1700.0,1680.0,1690.0,36391886,1500.8,1216.85,True,70.24523833074612,False,False
2026-01-16,1735.0,1750.0,1710.0,1740.0,53551629,1506.4,1220.76,True,74.9896748681673,False,False
2026-01-19,1725.0,1780.0,1725.0,1760.0,29580038,1512.3,1224.8,True,76.59714074071694,False,False
2026-01-20,1740.0,1775.0,1740.0,1775.0,29401234,1518.6,1229.125,True,77.75207656284996,False,False
2026-01-21,1745.0,1765.0,1740.0,1740.0,45192749,1523.9,1233.105,True,69.17394076121252,False,False
2026-01-22,1765.0,1770.0,1750.0,1760.0,32069478,1529.8,1237.195,True,71.13376742343864,False,False
2026-01-23,1770.0,1775.0,1750.0,1770.0,27601167,1535.7,1241.805,True,72.08925654229081,False,False
2026-01-26,1765.0,1785.0,1755.0,1755.0,22960198,1541.6,1246.5,True,68.43027781311076,False,False
2026-01-27,1760.0,1785.0,1755.0,1780.0,28985200,1548.6,1251.475,True,71.06617586176273,False,False
2026-01-28,1790.0,1820.0,1790.0,1820.0,29301156,1556.1,1256.26,True,74.70526466868198,False,False
2026-01-29,1830.0,1835.0,1800.0,1805.0,32224002,1564.1,1260.84,True,71.09418675968391,False,False
2026-01-30,1790.0,1800.0,1775.0,1775.0,40825139,1571.7,1265.39,True,64.39038237993066,False,False
2026-02-02,1750.0,1765.0,1745.0,1765.0,28251381,1577.9,1269.83,True,62.28216977871313,False,False
2026-02-03,1810.0,1810.0,1785.0,1800.0,26744162,1586.2,1274.555,True,66.42555209655731,False,False
2026-02-04,1785.0,1805.0,1775.0,1785.0,26952301,1594.4,1279.245,True,63.22022579123988,False,False
2026-02-05,1765.0,1780.0,1760.0,1765.0,26299986,1601.4,1283.82,True,59.12364348854928,False,True
2026-02-06,1745.0,1780.0,1740.0,1780.0,33263592,1608.2,1288.545,True,61.15660328007498,False,False
2026-02-09,1830.0,1835.0,1815.0,1815.0,36529289,1615.8,1293.54,True,65.47172421174562,False,False
2026-02-10,1845.0,1880.0,1840.0,1880.0,44245949,1624.6,1298.575,True,71.74862608970324,False,False
